Country,Years,Homicide,Burglary,Rape,Theft,Education,GDP,Unemployment,Migration
Afghanistan,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.4983182481221258,-0.1,-0.1
Albania,2007,0.2622202439852454,0.1850316059554281,0,0.5467615441280221,-0.1,0.6795241956076008,0.7422781916068434,-0.1
Algeria,2007,0,0.4185009666840534,0,0.589681171072422,-0.1,0.688283522510284,0.7422781916068434,-0.1
Andorra,2007,-0.1,0.657650848105551,0.15329048865267808,0.8485825434399047,-0.1,0.8949478255400888,-0.1,-0.1
Angola,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.6760776207199181,-0.1,0
Anguilla,2007,0.8118085119388825,-0.1,-0.1,-0.1,-0.1,0.848379278148758,-0.1,-0.1
"Antigua and Barbuda",2007,0.7150308218726955,-0.1,-0.1,-0.1,-0.1,0.8017869628538091,-0.1,-0.1
Argentina,2007,-0.1,-0.1,0.45987146595803424,0.7728550159103372,-0.1,0.7393481553375811,0.5848770656813589,-0.1
Armenia,2007,0.2622202439852454,0.5571641940494672,-0.1,0.5367356216085379,-0.1,0.673193402452073,-0.1,-0.1
Aruba,2007,0.4276627979043037,-0.1,-0.1,-0.1,-0.1,0.8446294385044701,-0.1,-0.1
Australia,2007,0,0.945210446890173,-0.1,0.9233473692857329,-0.1,0.894358988716975,0.3899180437875726,0.37882540069828374
Austria,2007,0,0.9531569128236572,0.4859193524634333,0.9102173365342674,-0.1,0.8935804262270706,0.45268083028694284,0.1631512196835108
Azerbaijan,2007,0.16544255391905832,-0.1,-0.1,0.36779522621460264,-0.1,0.6846387670459565,0.5039617607727125,-0.1
Bahamas,2007,0.7483896428211633,-0.1,0.8102018888553429,0.7105051555556142,-0.1,0.8395543051191608,0.5848770656813589,-0.1
Bahrain,2007,-0.1,0.4241814873769256,0.15329048865267808,0.7806802379380472,-0.1,0.8280620990222539,-0.1,0.8005651855270784
Bangladesh,2007,0.2622202439852454,-0.1,-0.1,-0.1,-0.1,0.5238266173494972,-0.1,-0.1
Barbados,2007,0.5495882679536371,0.8485944962172101,0.7205327012763044,0.7810163608713798,-0.1,0.8071585438172245,0.5473191697130572,0
Belarus,2007,0.46445596806244893,-0.1,0.30658097730535616,0.8309832843986609,-0.1,0.7036167907434905,-0.1,0
Belgium,2007,-0.1,0.9026356424756088,0.7594311733004989,0.9060661909224905,-0.1,0.8890309677236587,0.5848770656813589,0.25858856514528394
Belgium***,2007,0.16544255391905832,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Belize,2007,0.8345574460809416,-0.1,-0.1,-0.1,-0.1,0.6960344760307066,0.5848770656813589,0.25858856514528394
Benin,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.5429556959312569,-0.1,0
Bermuda,2007,0.3841457140345788,-0.1,-0.1,-0.1,-0.1,0.9491973065731494,-0.1,-0.1
Bhutan,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.6210498765511822,0.3899180437875726,0.25858856514528394
"Bolivia (Plurinational State of)",2007,0.4963276617571749,-0.1,0.6265691762849285,0.45294502184096014,-0.1,0.6016652958468305,0.45268083028694284,-0.1
"Bosnia and Herzegovina",2007,-0.1,0.6105962361778691,0,0.620511851780147,-0.1,0.6917549432266861,0.9471072231886741,-0.1
Botswana,2007,0.6298985219815072,-0.1,-0.1,-0.1,-0.1,0.7185019844383264,-0.1,0
Brazil,2007,0.7483896428211633,0.7044809956706223,0.5672422126236263,0.8275146696127433,-0.1,0.7389476060131457,0.5848770656813589,-0.1
"British Virgin Islands",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.8827643175628109,-0.1,-0.1
"Brunei Darussalam",2007,0,-0.1,-0.1,-0.1,-0.1,0.8727647481966446,-0.1,0
Bulgaria,2007,0.16544255391905832,0.7581445105940006,0.24295967623171666,0.752092033581816,-0.1,0.722062864537825,0.5473191697130572,-0.1
"Burkina Faso",2007,0,-0.1,-0.1,-0.1,-0.1,0.5123977311198369,0.30900273887892615,-0.1
Burundi,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.42141203152258383,-0.1,-0.1
"Cabo Verde",2007,0.4276627979043037,-0.1,-0.1,-0.1,-0.1,0.6695736952524068,-0.1,-0.1
Cambodia,2007,0.2622202439852454,-0.1,-0.1,-0.1,-0.1,0.5357438878199431,0,-0.1
Cameroon,2007,-0.1,-0.1,0.15329048865267808,0.4701483720243885,-0.1,0.5799906440702371,-0.1,-0.1
Canada,2007,0.16544255391905832,0.8747671902035135,0.15329048865267808,0.8926659590024083,-0.1,0.8896773497595506,0.5039617607727125,0.3263024393670216
"Cayman Islands",2007,0.33088510783811664,-0.1,-0.1,-0.1,-0.1,0.9254488196803802,-0.1,-0.1
"Central African Republic",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.5017700848603621,-0.1,-0.1
Chad,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.5535251503690366,-0.1,-0.1
Chile,2007,0.33088510783811664,0.8649050920090507,0.6392098411161113,0.8242923756955064,-0.1,0.7698844488150816,0.5473191697130572,0
China,2007,0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
"China. Hong Kong SAR",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.8591377337760022,-0.1,-0.1
"China. Hong Kong Special Administrative Region",2007,-0.1,-0.1,0.15329048865267808,0.7472882185095789,-0.1,-0.1,0.3899180437875726,-0.1
"China. Macao Special Administrative Region",2007,0.16544255391905832,-0.1,-0.1,-0.1,-0.1,0.8749360868050533,0.30900273887892615,-0.1
"China. People's Republic of",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.6570482952887857,-0.1,-0.1
Colombia,2007,0.8486016820970278,0.5744725641738314,0.45987146595803424,0.6243299581592723,-0.1,0.7024861422923981,0.6744474046779654,-0.1
Comoros,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.6059774864208355,-0.1,-0.1
Congo,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.631955600745888,-0.1,-0.1
"Cook Islands",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.777177571802915,-0.1,-0.1
"Costa Rica",2007,0.4963276617571749,0.7780015550102899,0.7594311733004989,0.670043469932646,-0.1,0.7249089654609904,0.45268083028694284,0
"Cote d'Ivoire",2007,-0.1,0.5194493897151942,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Croatia,2007,0,0.8130198617720068,0.30658097730535616,0.7723145724107149,-0.1,0.7924280883086431,0.6476398521807291,-0.1
Cuba,2007,0.3841457140345788,-0.1,-0.1,-0.1,-0.1,0.7112561407453859,0.1949590218937863,-0.1
Cura̤ao,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.8196633165496972,-0.1,-0.1
Cyprus,2007,0,0.7364259704494338,0.15329048865267808,0.6016297407220189,-0.1,0.8607198083102179,0.3899180437875726,0.37882540069828374
"Czech Republic",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.8158582567621695,-0.1,-0.1
Czechia,2007,0,0.8377567257103828,0.39625016488439474,0.8696247923090014,-0.1,-0.1,0.45268083028694284,-0.1
"C̫te d'Ivoire",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.5806093387397968,-0.1,-0.1
"Democratic People's Republic of Korea",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.531402975597548,-0.1,-0.1
"Democratic Republic of the Congo",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.46635304410411177,-0.1,-0.1
Denmark,2007,0,0.9706622139311554,0.4859193524634333,0.9615940205885998,-0.1,0.9124711873177519,0.3899180437875726,0.1631512196835108
Djibouti,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.579210744237072,-0.1,-0.1
Dominica,2007,0.5495882679536371,-0.1,-0.1,-0.1,-0.1,0.7240214007667574,-0.1,-0.1
"Dominican Republic",2007,0.7377797560147545,-0.1,-0.1,-0.1,-0.1,0.7010870448552943,0.7798360875751452,-0.1
Ecuador,2007,0.6617702156762333,-0.1,-0.1,-0.1,-0.1,0.6805725917521794,-0.1,-0.1
Egypt,2007,0,0,-0.1,0.49669965178593684,-0.1,0.6185493358013651,0.6180054777578523,-0.1
"El Salvador",2007,0.9691593366432123,0.27754740893314217,0.5092199809343437,0.5845442248942522,-0.1,0.674995352373572,0.5039617607727125,-0.1
"Equatorial Guinea",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.8218036684421611,-0.1,0
Eritrea,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.473916138677512,-0.1,-0.1
Estonia,2007,0.46445596806244893,-0.1,0.4859193524634333,0.8788235066506646,-0.1,0.8075465040900672,0.45268083028694284,-0.1
Ethiopia,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.45389199144442605,-0.1,-0.1
Fiji,2007,0.2622202439852454,-0.1,-0.1,-0.1,-0.1,0.6905111825765892,0.6180054777578523,-0.1
Finland,2007,0.16544255391905832,0.7807216044030689,0.5836312964763891,0.9180028012842552,-0.1,0.8966105456440531,0.5473191697130572,0
"Former Netherlands Antilles",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.8165106680996103,-0.1,-0.1
"Former Sudan",2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.6022612604959172,-0.1,-0.1
France,2007,0.16544255391905832,0.8347116029826093,0.6131619546107123,0.8479148766981466,-0.1,0.884206071584893,0.5848770656813589,0
"French Guiana",2007,0.6122101975927826,-0.1,-0.1,-0.1,-0.1,-0.1,0.8425988740745154,-0.1
"French Polynesia",2007,0.2622202439852454,-0.1,-0.1,-0.1,-0.1,0.8433289566913691,0.6989207826664988,-0.1
Gabon,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.7534969030864338,-0.1,-0.1
Gambia,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.5199227681450632,-0.1,-0.1
Georgia,2007,0.4963276617571749,0.8262343359676826,0.30658097730535616,0.7198422921327495,-0.1,0.644217351562946,0.7214341080257056,-0.1
Germany,2007,0,0.8262343359676826,0.4859193524634333,0.9340637188819669,-0.1,0.8860935796580939,0.6180054777578523,-0.1
Ghana,2007,0.16544255391905832,-0.1,-0.1,-0.1,-0.1,0.5821362266997885,-0.1,0
Greece,2007,0,0.8148195127238814,0.15329048865267808,0.7841630457745302,-0.1,0.8531112447049425,0.5848770656813589,0
Greenland,2007,0.7027879766871417,-0.1,-0.1,-0.1,-0.1,0.8718721976236109,-0.1,-0.1
Grenada,2007,0.5723372020956962,0.9026356424756088,0.7446822806085288,0.8907462312754666,-0.1,0.7404031895230547,-0.1,-0.1
Guadeloupe,2007,0.4276627979043037,-0.1,-0.1,-0.1,-0.1,-0.1,0.881909214428818,-0.1
Guam,2007,0,-0.1,-0.1,-0.1,-0.1,-0.1,0.5848770656813589,-0.1
Guatemala,2007,0.8921187659667527,0.30733084513273223,0.15329048865267808,0.4046997669119158,-0.1,0.6495290792789914,0.1949590218937863,-0.1
Guinea,2007,-0.1,0.32005209404472257,0,0.30519675591372697,-0.1,0.5344115401937427,-0.1,-0.1
Guinea-Bissau,2007,-0.1,-0.1,-0.1,-0.1,-0.1,0.5090039246963403,-0.1,-0.1
GuineaBissau,2007,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Guyana,2007,0.6463659580198242,-0.1,-0.1,-0.1,-0.1,0.6447533734877227,-0.1,-0.1
Haiti,2007,0.3841457140345788,-0.1,-0.1,-0.1,-0.1,0.5352135082696936,-0.1,-0.1
