Country,Years,Homicide,Burglary,Rape,Theft,Education,GDP,Unemployment,Migration
Afghanistan,2010,0.31372354971888194,-0.1,-0.1,-0.1,0.9796535035309937,0.5312564404678242,-0.1,-0.1
Albania,2010,0.31372354971888194,0.2782792016640833,0,0.5871904597705777,0.8245079663220395,0.695691239218522,0.7614709844115207,-0.1
Algeria,2010,0,0.4252999014534808,0,0.5914686281037855,0.8438631878598168,0.7027672478595278,0.6643856189774724,-0.1
Andorra,2010,0,0.6774967585774085,0,0.8578333490509528,0.6618493869311838,0.8854021579277389,-0.1,-0.1
Angola,2010,0.5210835369194732,-0.1,-0.1,-0.1,0.9568778437082763,0.6923503335859205,-0.1,-0.1
Anguilla,2010,-0.1,-0.1,-0.1,-0.1,-0.1,0.8256916715756962,-0.1,-0.1
"Antigua and Barbuda",2010,0.44036667573434335,-0.1,-0.1,-0.1,0.7881562355394939,0.7929808265192633,-0.1,-0.1
Argentina,2010,-0.1,-0.1,-0.1,-0.1,0.7269559209843837,0.773324660242291,0.5614709844115208,-0.1
Armenia,2010,0.15686177485944097,0.589724832127671,-0.1,0.5752915288497483,0.8461502734671293,0.6781467265561344,0.849585502688717,-0.1
Aruba,2010,0.31372354971888194,-0.1,-0.1,-0.1,-0.1,0.8415659525599952,-0.1,-0.1
Australia,2010,0,0.9160006419576021,-0.1,0.9159511479370582,0.13236987738623673,0.917498063211729,0.4643856189774725,-0.1
Austria,2010,0,0.8935540710316305,0.5104537371796872,0.8982995690516976,0.6069109240409528,0.8985155669533429,0.4643856189774725,-0.1
Azerbaijan,2010,0.15686177485944097,0,-0.1,0.44889215192465703,0.8319979210339762,0.7246892437266268,0.5169925001442313,-0.1
Bahamas,2010,0.7373193168074222,0.622811627477593,0.6852446743004695,0.7522057076884904,0.7754202260559419,0.8356476772942281,-0.1,-0.1
Bahrain,2010,0,-0.1,-0.1,-0.1,0.7352602452275264,0.8295782385835674,0,-0.1
Bangladesh,2010,0.24862003094877858,-0.1,-0.1,-0.1,0.9423333569162553,0.5540260420542388,0.4643856189774725,-0.1
Barbados,2010,0.5426525837043151,0.8739882203859528,0.6950990629167885,0.7883298698907821,0.7617737530329647,0.8088315171472542,0.6918863237274593,-0.1
Belarus,2010,0.36422176206003215,-0.1,0.15366188628986424,0.7940066760196095,0.7545665065379703,0.7247467436567238,0,-0.1
Belgium,2010,-0.1,0.900452049847339,0.7540020647392003,0.9123496113375289,0.5902944165713263,0.8943556097656866,0.6,-0.1
Belgium***,2010,0.15686177485944097,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Belize,2010,0.8348070866383551,0.7706793174872463,0.4313834528085062,0.6636568825730199,0.8850912549262498,0.7003206557955218,-0.1,-0.1
Benin,2010,0.4054818058082195,-0.1,-0.1,-0.1,0.9773800318510203,0.5515536741376373,0,-0.1
Bermuda,2010,0.5426525837043151,0.9513631886478788,0.24354832755951317,0.8184313914980202,-0.1,0.9551604403053705,-0.1,-0.1
Bhutan,2010,0.15686177485944097,0.5501336171921237,0.3972102138493774,0.5035902997918266,0.9324655858398058,0.6434790437046292,0.3169925001442312,-0.1
"Bolivia (Plurinational State of)",2010,0.5426525837043151,-0.1,0.7464865232716145,0.4692559861151366,0.9110546165372616,0.634674609293504,0.5169925001442313,-0.1
"Bosnia and Herzegovina",2010,0,-0.1,0,0.6791336866172893,0.8392051675289705,0.7028046215280381,0.9509775004326937,-0.1
Botswana,2010,0.6128417930088108,0.7425996027906866,1,0.868855277609668,0.8941436304192014,0.7306814119501359,0.8339850002884623,-0.1
Brazil,2010,0.6995143585637562,0.7076970898154477,0.6749317803680194,0.7811751578618269,0.8344306847059229,0.7789125704361698,-0.1,-0.1
"British Virgin Islands",2010,-0.1,-0.1,-0.1,-0.1,-0.1,0.8694409600702107,-0.1,-0.1
"Brunei Darussalam",2010,-0.1,-0.1,-0.1,-0.1,0.6495245064883778,0.8744099791032379,-0.1,-0.1
Bulgaria,2010,0.15686177485944097,0.7736022669336455,0.24354832755951317,0.7785748781628021,0.7687188589711236,0.7370701099330156,0.6643856189774724,-0.1
"Burkina Faso",2010,0,-0.1,-0.1,-0.1,0.9969280404775208,0.5311109140689128,-0.1,-0.1
Burundi,2010,0.31372354971888194,-0.1,0.4313834528085062,-0.1,0.9958929736310222,0.449011628776063,-0.1,-0.1
"Cabo Verde",2010,0.4705853245783229,-0.1,0.7045339864291058,0.7924566786867977,0.9174208515694122,0.6796881033973488,0.6918863237274593,-0.1
Cambodia,2010,0.15686177485944097,-0.1,-0.1,-0.1,0.9477512909505864,0.5570705098553986,-0.1,-0.1
Cameroon,2010,0.36422176206003215,0.1470206997893975,0.24354832755951317,0.5229866280239645,0.9606595388815916,0.5889885530635667,0.39999999999999997,-0.1
Canada,2010,0.15686177485944097,0.8508319348091806,0.15366188628986424,0.8801480874349086,0.43972321460613517,0.8999081671162869,0.6,-0.1
"Cayman Islands",2010,-0.1,-0.1,-0.1,-0.1,-0.1,0.9182213638026547,-0.1,-0.1
"Central African Republic",2010,0.5972284505937844,-0.1,-0.1,-0.1,1,0.5122362552175308,-0.1,-0.1
Chad,2010,0.5210835369194732,-0.1,-0.1,-0.1,0.9979575274217366,0.5612359987364863,-0.1,-0.1
Chile,2010,0.24862003094877858,0.8712288647288448,0.6407585414088905,0.8356941289481711,0.6946675214863857,0.7905702192891259,0.6,-0.1
China,2010,0,-0.1,-0.1,-0.1,0.8593257983706204,-0.1,-0.1,-0.1
"China. Hong Kong SAR",2010,-0.1,-0.1,-0.1,-0.1,-0.1,0.8690658836907458,-0.1,-0.1
"China. Hong Kong Special Administrative Region",2010,-0.1,-0.1,0.15366188628986424,0.7395339394999656,-0.1,-0.1,0.39999999999999997,-0.1
"China. Macao Special Administrative Region",2010,-0.1,-0.1,0.35679185088982296,0.7477519029384007,-0.1,0.9088309781472816,0.3169925001442312,-0.1
"China. People's Republic of",2010,-0.1,-0.1,-0.1,-0.1,-0.1,0.7037150961019736,-0.1,-0.1
Colombia,2010,0.7912726146530938,0.5606763900260502,0.4313834528085062,0.6323442016088952,0.8696509813200475,0.7307483119257513,0.7169925001442312,-0.1
Comoros,2010,0.4705853245783229,-0.1,-0.1,-0.1,0.9692027241510822,0.6071326525582732,-0.1,-0.1
Congo,2010,0.5426525837043151,-0.1,-0.1,-0.1,0.9367572128666263,0.6699270366454754,-0.1,-0.1
"Congo (Democratic Republic of the)",2010,-0.1,-0.1,-0.1,-0.1,0.9874040487300366,-0.1,-0.1,-0.1
"Cook Islands",2010,-0.1,-0.1,-0.1,-0.1,-0.1,0.7892121537567038,-0.1,-0.1
"Costa Rica",2010,0.5623435806676605,0.8064055367366778,0.7881753036983292,0.7277936836427118,0.8000957084535689,0.7534278740677387,0.5614709844115208,-0.1
"Cote d'Ivoire",2010,0.5804575419479812,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Croatia,2010,0,0.8105431126914321,0.24354832755951317,0.6861792274588869,0.7269559209843837,0.7970965229691015,0.7169925001442312,-0.1
Cuba,2010,0.31372354971888194,-0.1,-0.1,-0.1,0.8057967098895799,0.7228721484873466,0.19999999999999998,-0.1
Cura̤ao,2010,-0.1,-0.1,-0.1,-0.1,-0.1,0.8279591337747975,-0.1,-0.1
Cyprus,2010,0,0.7601434650932993,0.24354832755951317,0.5988029015948108,0.6677258310673322,0.8641252940566837,0.5169925001442313,-0.1
"Czech Republic",2010,-0.1,-0.1,-0.1,-0.1,0.6363489815848867,0.8267291942490735,-0.1,-0.1
Czechia,2010,0,0.8465906781756072,0.3972102138493774,0.8463860685468367,-0.1,-0.1,0.5614709844115208,-0.1
"C̫te d'Ivoire",2010,-0.1,-0.1,-0.1,-0.1,0.981900227864634,0.5952363904206157,-0.1,-0.1
"Democratic People's Republic of Korea",2010,0.36422176206003215,-0.1,-0.1,-0.1,-0.1,0.5305262620705012,-0.1,-0.1
"Democratic Republic of the Congo",2010,0.5972284505937844,-0.1,-0.1,-0.1,-0.1,0.4845788000459563,-0.1,-0.1
Denmark,2010,0,0.9987003564593888,0.628087250326255,1,0.30735333721989844,0.9170051566900601,0.6,-0.1
Djibouti,2010,0.4705853245783229,-0.1,-0.1,-0.1,0.9830137550176481,0.5984217240668739,-0.1,-0.1
Dominica,2010,0.688986706683122,-0.1,-0.1,-0.1,0.8716506788134264,0.7394780191228885,-0.1,-0.1
"Dominican Republic",2010,0.7284435241200643,-0.1,-0.1,-0.1,0.8775271229495748,0.7178761628090704,0.7169925001442312,-0.1
Ecuador,2010,0.6541018367569981,-0.1,0.5850453390983704,0.42086448890401973,0.8571920402429762,0.7061375400564295,0.4643856189774725,-0.1
Egypt,2010,0.15686177485944097,-0.1,-0.1,0.5422336777912108,0.8993759951398651,0.6579205044077839,0.6339850002884624,-0.1
"El Salvador",2010,0.9481343895125348,0.33254016756545307,0.3972102138493774,0.6057124389117714,0.9094293355299821,0.683374494786195,0.5614709844115208,-0.1
"Equatorial Guinea",2010,0.24862003094877858,-0.1,-0.1,-0.1,0.9367572128666263,0.8373278737616758,-0.1,-0.1
Eritrea,2010,0.4705853245783229,-0.1,-0.1,-0.1,0.9906317768176537,0.5109485856149716,-0.1,-0.1
Estonia,2010,0.36422176206003215,-0.1,0.3972102138493774,0.90078011481424,0.6495245064883778,0.8019031306408684,0.8174925682500678,-0.1
Ethiopia,2010,0.4705853245783229,-0.1,-0.1,-0.1,0.9852215179381844,0.4768641352697148,-0.1,-0.1
Fiji,2010,0.24862003094877858,-0.1,-0.1,-0.1,0.8614359785779101,0.6858134825771836,0.6339850002884624,-0.1
Finland,2010,0.15686177485944097,0.855615940681339,0.6003401784493362,0.8979777890856192,0.598783341472312,0.8979146679989464,0.6,-0.1
France,2010,0,0.8369124373764266,0.614647545159457,0.8986204837842339,0.5814105186946559,0.8873131507456231,0.6339850002884624,-0.1
"French Guiana",2010,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.8784634845557521,-0.1
"French Polynesia",2010,-0.1,-0.1,-0.1,-0.1,-0.1,0.8385081977668576,-0.1,-0.1
Gabon,2010,0.49724006189755715,-0.1,-0.1,-0.1,0.8959037291981714,0.754993649154383,0.8643856189774725,-0.1
Gambia,2010,0.5210835369194732,-0.1,-0.1,-0.1,0.9841208269045278,0.5294931787306937,-0.1,-0.1
Georgia,2010,0.31372354971888194,0.7596859466713449,0.15366188628986424,0.6672737689739922,0.8113324414185485,0.6617313236486784,0.7999999999999999,-0.1
Germany,2010,0,0.8300481631341426,0.5104537371796872,0.8741640879094947,0.26473975477247347,0.8909656014044135,0.5614709844115208,-0.1
Ghana,2010,0.15686177485944097,-0.1,-0.1,-0.1,0.9423333569162553,0.600923322972173,0.39999999999999997,-0.1
Greece,2010,0.15686177485944097,0.8810182089035016,0.15366188628986424,0.8313818705529464,0.6430503486697051,0.8523924785687497,0.7400879436282184,-0.1
Greenland,2010,0.784308874297205,-0.1,-0.1,-0.1,-0.1,0.8868658387023459,-0.1,-0.1
Grenada,2010,0.5210835369194732,0.9059406225713612,0.6950990629167885,0.8142164132007907,0.8344306847059229,0.7450587969550915,-0.1,-0.1
Guadeloupe,2010,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.9169925001442312,-0.1
Guam,2010,0.15686177485944097,-0.1,-0.1,-0.1,-0.1,-0.1,0.6,-0.1
Guatemala,2010,0.8348070866383551,0.33254016756545307,0.24354832755951317,0.4516359076383019,0.9220600116596952,0.6637823402381224,0.39999999999999997,-0.1
Guinea,2010,0.49724006189755715,-0.1,-0.1,-0.1,0.994852266065418,0.5378252814157067,0.19999999999999998,-0.1
Guinea-Bissau,2010,-0.1,-0.1,-0.1,-0.1,0.9895619176292131,0.5228507015489788,-0.1,-0.1
GuineaBissau,2010,0.5210835369194732,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
